claim,label,source_language
شرکت‌های زیرمجموعه دفتر رهبری مالیات پرداخت می‌کنند.,false,fa
Videonun Japonya'da görevlilerin yolcuları metroya sığdırmaya çalıştığını gösterdiği iddiası,true,tr
Suudi Arabistan’da bazı ürünlerin üstüne 'Dokunmayın Türk ürünü' yazıldığı iddiası,true,tr
Bursa'da hava kirliliği Dünya Sağlık Örgütü limitlerinin 10 katı...,true,tr
Liegengebliebenes Elektroauto wird mit Dieselaggregat geladen,false,de
Videonun Kanada Başbakanı Trudeau'nun araç konvoyunu gösterdiği iddiası,false,tr
İkisinin de kapısına kilit vuruluyordu AK Parti geldiğinde. Şimdi o kapanacak şirketler(savunma sanayisinden) dünyanın en büyük 100 şirketi arasına girdi.,false,tr
"Şu anda dünyada üniversiteye erişim bakımından ikinci sıradayız, bu son 12 yılda oldu.",true,tr
CMK uyarınca Cumhurbaşkanı’na hakaret tutuklama nedenleri arasında değil,mostly true,tr
Salvador Dali için İstanbul’da lokma döküldüğü iddiası,true,tr
Videonun Suriye'deki bir stadyumda 'Çav Bella' şarkısını söyleyen taraftarları gösterdiği iddiası,true,tr
Vergleich der Todesopfer durch islamistischen und rechten Terror in Deutschland seit 1990,false,de
Dieses Foto zeige die Geretteten von der „Sea-Watch 3“,false,de
20 Asylwerber traten in Hungerstreik: Sie fordern 2.000 Euro netto Taschengeld,mostly true,de
"(30 Mart seçimleri)  büyükşehir belediye başkanlığı için kullanılan 1 milyon 527 bin 252 oy, belediye başkanlığı seçimleri için 1 milyon 840 bin 140 oy geçersiz sayılmıştır. Bu rakamlar oldukça fazladır.",false,tr
Rusya kaynaklı nükleer sızıntı ve radyoaktif bulutların Türkiye'den geçtiği iddiası,false,tr
"Kadınlarımızın iş gücüne katılım oranı 2002'de yüzde 27.9 iken, bu oranı 2014 yılında yüzde 33.6’ya yükselttik.",false,tr
Anayasa Uzlaşma Komisyonu’nun 21 aylık süresinde Meclis’te temsil edilen partilerin dördünün de anayasa taslağı olmadı,false,tr
13 yılda 135 milyar dolar yabancı yatırım Türkiye’ye geldi,false,tr
Drei unbekannte haben in Bad Hersfeld zwei Bundeswehrsoldaten beleidigt und angegriffen.,false,de
"Eine WHO-Regionaldirektorin soll gesagt haben, dass es keine zweite Corona-Welle gebe.",false,de
جمعیت فارسی‌زبانان دنیا امروز می‌توانست یک میلیارد نفر باشد.,false,fa
"Terörden olumsuz etkilenen 21 ilde bu yılın 10 ayında 11 bin 354 esnaf kapısına kilit vurdu, kapanan şirket sayısı 1.549'a ulaştı.",false,tr
Zwei Kinder werden vermisst.,mostly true,de
2002 yılından bu yana öğretmenlerin maaşlarındaki alım gücü yüzde 43 oranında düştü.,false,tr
Ekrem İmamoğlu'nun Beylikdüzü'ne Makarios'un heykelini diktiği iddiası,false,tr
Das Foto von Greta Thunberg im Zug sei ein Fake,false,de
Foto von Kreuzfahrtschiff in Venedig,false,de
Belediye seçimlerinden bu yana 1 milyon 25 bin oy arttırmışız.,true,tr
سقط جنین ۲۰ برابر تلفات سوانح رانندگی کشور است.,false,fa
792 seçmenin bulunduğu Lüksemburg’da 9 bin 729 oy kullanıldığı iddiası,false,tr
Video Yeni Zelanda'daki saldırıdan sonra Müslüman olan genci mi gösteriyor?,false,tr
Hurma ithalatının yüzde 51'inin İsrail'den yapıldığı iddiası,false,tr
"Österreich impft alle Kinder mit Nasenspray, das gentechnisch veränderte Organismen, Affen- und Hundezellen enthält",false,de
İstanbul'daki üçüncü havalimanından yurt dışına çıkanlardan 20 euro alınacağı iddiası,true,tr
رهبری در انتصاب‌هایش از همه گروه‌های سیاسی بهره می‌برد.,false,fa
Grippeimpfungen erhöhen das Risiko an Corona zu erkranken,false,de
İstanbul Havalimanı'nın şantiye alanını su bastığı iddiası,true,tr
İran Şahı Nasreddin'in haremine ait olduğu iddia edilen fotoğraflar,true,tr
Finlandiya başbakanının haftada 24 saat çalışılacağını açıkladığı iddiası,false,tr
Türkiye'de son 15 yılda hane halkının toplam borcu tam 75 kat artarak bugün 550 milyar TL'ye ulaşmıştır.,true,tr
Hollanda'da evden çalışanların sabit masraflarını işverenlerin karşıladığı iddiası,false,tr
"Nüfusumuzun yüzde 39,7'si sızdıran çatı, nemli duvar, çürümüş penceresi olan konutta oturmaktadır.",true,tr
"İstanbul, Türkiye'nin vergisinin yüzde 50'sini veriyor ama yüzde 10'unu bile almıyor.",mostly true,tr
"2003 yılının sonunda ... iş aramayan, 'Arasam bulamam' diyen fakat 'Tabii ki iş bulsam çalışacağım' diyenler, yani umutsuzlar 1 milyonun altındaydı, 946 bindi. Son Mayıs ayında... Umutsuzlar 2,5 milyona çıktı.",true,tr
"Foto von verletzter Frau, die angeblich von George Floyd geschlagen wurde",false,de
Eine „Mörderbande” und „islamistische Soldateska” haben eine Frau in Zittau ermordet.,false,de
"Yenilenebilir enerji kaynaklarından elektrik üretiminde, yüzde 31’lik artışla, Avrupa başta olmak üzere birçok ülkeyi geride bıraktık.",mostly true,tr
„Der Postillon“ verbreitet seriöse Nachrichten oder Fake News.,false,de
در همه دنیا برای پوشش دانشجویان در دانشگاه قوانینی بعضا سخت وجود دارد که دانشجویان در محیط دانشگاه ملزم به رعایت آن هستند.,false,fa
"Donald Trump: „„Wenn ich kandidieren würde, würde ich als Republikaner kandidieren. Sie sind die dümmste Gruppe von Wählern im Land. Sie glauben alles auf Fox News. Ich könnte lügen und sie würden es immer noch schlucken. Ich wette, meine Zahlen wären fantastisch.“",false,de
Türkiye'nin artık cari açık diye bir sorunu kalmamıştır.,false,tr
Täter von Volkmarsen ist muslimischer Marokkaner mit deutschem Pass,false,de
"Der Polizist, der in Leipzig verletzt wurde, sei gestorben",false,de
Belediyelerin kullandığı tapu sorgulama sistemine TKGM tarafından kısıtlama getirildiği iddiası,false,tr
"Almanya'da neredeyse güneş yok, neredeyse enerjisinin üçte birini güneş enerjisinden sağlıyor.",false,tr
برای همه دنیا روشن است ویروس کرونا یک سلاح بیولوژیک است که در آزمایشگاه ساخته شده است.,false,fa
Sexuelle Übergriffe durch Zuwanderer haben sich von 2014 bis 2018 versechsfacht,false,de
Einnahmen durch Pfandflaschen sollen künftig versteuert werden,false,de
"Avrupa Birliği ve OECD ülkeleri arasında hazırlanan rapora göre, Sosyal Adalet Endeksi’nde Türkiye, 41 ülke arasında 40. sırada",true,tr
Thomas Edison’un son nefesinin bir kapsülde saklandığı iddiası,false,tr
Görsellerin TAMAM ve DEVAM tweetlerinin yurtdışından atıldığını gösterdiği iddiası,false,tr
Fotoğrafın AK Parti milletvekili Radiye Sezer Katırcıoğlu'nun camide konuşma yaptığını gösterdiği iddiası,true,tr
Keskinoğlu ve virüslü yumurtalar iddiası,false,tr
188 ülke içinde bir yıllık enflasyonu bizim bir aylık enflasyonumuzun altında 153 ülke var.,true,tr
"Türkiye uluslararası alanda eğitimin kalitesi, eğitimde başarı oranları, eğitim sisteminin etkinliği ve verimliliği bakımından dünya sıralamasının alt basamaklarında yer alıyor.",false,tr
"Sendikanın olduğu işyerinde iş kazası oranı yüzde 8, sendikanın olmadığı yerde iş kazası oranı yüzde 92.",false,tr
In Deutschland sterben Menschen jetzt nur noch am Coronavirus,false,de
"Sadece Dolar/Euro artmıyor; iç savaşın devam ettiği Suriye'nin Lirası, ambargo uygulanan İran'ın Riyali, çatışmaların sürdüğü Libya'nın Dinarı, fiili olarak üçe bölünen Irak'ın Dinarı ve borç aldığımız Çin'in Yuanı bile şu an TL karşısında değer kazanıyor.",true,tr
Avustralya’da kadın sayısının erkeklerden beş kat fazla olduğu iddiası,false,tr
"Kannibalismus-Mord: Er schlachtete und aß 23 Pizzaboten, 6 Jehovas-Zeugen und 2 Briefträger in den vergangenen 2 Jahren",false,de
In Dänemark darf die Polizei einige Hunderassen töten lassen - auch Hunde von Touristen,mostly true,de
Gelir dağılımı adaletsizliği açısından dünya üçüncüsüyüz.,false,tr
"Masken schützen nicht, sondern führen zu Atemnot durch Einatmen des ausgeatmeten CO2, Bronchialbeschwerden, Gerstenkorn, Hautjucken, Hautrötung und Pickelbildung",false,de
Sokağa çıkma yasakları sırasında 158 sivil hayatını kaybetti.,true,tr
"AB ortalamasının yüzde 35'inden, yüzde 53'üne yükselen bir refahımız var",false,tr
'Kadınlar insan değil memeli hayvan' haberi parodi,false,tr
"İş Kanunu gereği, kamu kuruluşları yüzde 4, özel sektör yüzde 3 engelli çalıştırmak zorunda. Kamuda, çalışan personelin karşılığı olarak 61 bine yakın engelli çalıştırma zorunluluğu var. Kamuda yaklaşık 35 bin engelli çalışıyor.",mostly true,tr
Dünyanın en çok buğday ithal eden ülkesi haline gelen Türkiye...,false,tr
Personen in Schutzanzügen geben sich als Mitarbeiter des Gesundheitsamts aus,true,de
Kayseri Uçak Fabrikası ve fabrikada üretilen uçaklarla ilgili iddialar,false,tr
بر اساس شاخص برابری جنسیت، ایران رتبه نخست دنیا در عدالت آموزشی و تحصیلی است.,false,fa
"TBMM’de denetim yetkisini kullanan, hukukun üstünlüğünü savunan tek bir parti var, o da CHP’dir",false,tr
Bu yılın ilk 9 ayında havayollarında yolcu trafiği yüzde 18 arttı.,false,tr
Video auf Facebook: bei den angreifern soll es sich um libanesen handeln. tatort soll gelsenkirchen sein!,mostly true,de
Özel şirketlerin borcu 10 kat artmış.,false,tr
میزان ارزبری تولید خودرو ۵۰ درصد کاهش یافته است.,false,fa
"AKP iktidarında (…) iş gücü, bir taşeron işçileri ordusuna dönüşmüştür.",true,tr
Fındığın alım fiyatı 13 yıl önce 5 dolar iken şu anda 2 dolar bile değil.,mostly true,tr
Linke gegen Untersuchungsausschuß zum BAMF-Skandal,true,de
"Milli gelirine oranla, dünyada en yüksek asgari ücrete sahip olan ülkeyiz.",false,tr
"(Açıklanan Mart 2014 işsizlik rakamları üzerine) Şu anda 1,5 milyon istihdam artışı sağlamışız.",false,tr
Turist sayısında yarı yarıya azalma oldu.,false,tr
"Wer MUNDSCHUTZ trägt, STECKT SICH AN! Neue STUDIE!",false,de
Was passiert in Deutschland? Wieso berichten die Medien sowas nicht??,false,de
Kalp krizi geçirirken öksürmenin hayat kurtarabileceği iddiası,false,tr
Flüchtlinge organisieren Menschenjagd in Halle.,false,de
Zitat von Robert Habeck: „Vaterlandsliebe fand ich stets zum Kotzen. Ich wusste mit Deutschland noch nie etwas anzufangen und weiß es bis heute nicht.“,true,de
CDC (USA) muss Corona-Todesrate um 94% nach unten korrigieren!,false,de
Rolf Kron: Corona Virus - Hat der Wahnsinn System?,false,de
Fast 500 Migranten greifen Polizisten in Pforzheim an.,false,de
"Das Gehirn werde durch Sauerstoffmangel dauerhaft beschädigt, wenn man Masken trage.",false,de
Avrupa İnsan Hakları Mahkemesi’nde düşünce ve ifade özgürlüğünden en fazla mahkûm olan ülke Türkiye.,true,tr
۲ درصد از کل صفحات وب دنیا به زبان فارسی‌ است و در این حوزه زبان فارسی از عربی و چینی پیشی گرفته است,mostly true,fa
Merkez Bankası'ndaki rezervimiz de 117 milyar dolar seviyesine çıkmış bulunuyor.,true,tr
Sandık kurullarının kullanacağı tutanaklarda kanuna aykırı değişiklik yapıldığı iddiası,false,tr
Bill Gates rechnet mit 700.000 Impfschäden durch Corona-Impfung und ist verantwortlich für 490.000 gelähmte Kinder in Indien,false,de
"Das Foto zeige den Jungen, der in Frankfurt getötet wurde",false,de
Ei ohne Schale wird im Supermarkt verkauft,false,de
Annesiyle birlikte cezaevinde kalan 0-6 yaş çocukların sayısı,false,tr
Habitat 2 toplantısında sonuç bildirgesine bir şey kaydedildi. Neydi biliyor musunuz? Dünyanın en temiz şehri İstanbul.,false,tr
Son bir yılda imam hatip lisesi sayısı yüzde 22 arttırıldı ama imam hatibe giden öğrenci sayısı son bir yılda yüzde 7 düştü.,mostly true,tr
Videonun tek tuşla renk değiştirebilen Lamborghini aracı gösterdiği iddiası,false,tr
Merkel warnt vor „Angriff“ der Migranten auf Europa,false,de
Datenschutz-Irrsinn: Namen an Klingelschildern und Briefkästen möglicherweise unzulässig,false,de
Faili meçhulleri bu ülkede AK Parti bitirdi.,false,tr
Nüfusun yüzde 50’si kendi seçtiği belediye başkanı tarafından yönetilmiyor.,mostly true,tr
Merkez Bankası son 8 yılda 6 kez enflasyon hedefini ıskalamıştır,true,tr
Rhein-Neckar-Bahn: Asylbewerber fahren umsonst,false,de
Foto zeigt Unruhen in Paris nach dem WM-Sieg vom 15. Juli 2018,false,de
Fotoğrafın Atatürk'ün çocuklarla satranç oynadığını gösterdiği iddiası,false,tr
Meuthen: Schulz gibt es endlich zu – Deutschland soll bis 2025 abgeschafft werden,false,de
Halk Ekmeğe yüzde 40 zam yapıldı.,false,tr
Düzce'deki Rabia heykelinin üç parmağının kırıldığı iddiası,false,tr
Explosion bei einer Gelbwestendemonstration hat in Brüssel stattgefunden,false,de
"Biz iktidara gelene kadarki 41 yılda 450 bin hektar toplulaştırma yapıldı, 12 yıllık AK Parti iktidarında 4,5 milyon hektar toplulaştırma yapıldı, tam 10 misli.",true,tr
Erzurum en fakir 3 ilden bir tanesi.,mostly true,tr
Çocuk suçluluk oranları son 5 yılda yüzde 100 arttı..,mostly true,tr
"Bir destek kanunu var çiftçiyle ilgili. Milli gelirin %1’inden daha az bir pay ayrılmamalıdır diyor. Milli gelirimiz şu anda, birkaç ay önceki rakamla söylüyorum, 4,5 trilyon civarında. %1’i 45 milyar eder, şu anda 16 milyar verildi bu demektir ki 29 milyar daha verilmesi icap ederdi, verilmiyor.",mostly true,tr
Flüchtlinge fahren kostenlos Bahn,mostly true,de
"Yani CHP’nin son 55 yıl içinde tarihi zafer diye andığı 77 seçimleri tek başarı hikayesi, birinci çıktı, şu anda bizim ulaştığımız çizginin altındadır.",mostly true,tr
2017’de bir ayıptan söz edeyim size. 1 milyon 897 bin 524 çocuğumuz okullaşamadı.,true,tr
Şu anda dünyadaki kömür ihtiyacının yüzde 40'ını ABD tek başına karşılıyor.,false,tr
Greta Thunberg mit Plakat: „Ich verdiene mich an Eurer Blödheit dumm & dämlich“,false,de
Ekrem İmamoğlu'nun 'İstanbul İmamlar Birliği' hakkında duyuru yaptığı iddiası,false,tr
Dingil mesafesi 3.20 metrenin üstünde olan araçlar ikinci köprüden geçtiğinde ceza yazıldığı iddiası,false,tr
"Türkiye 2000’lerin başında dünyanın en büyük 15 imalat sanayi ekonomisinden biri iken, bu ligden düştü.",true,tr
Fotonun koronavirusdan ölən Türk həkim Seyfi Al ilə oğlunun son görüşünü göstərdiyi iddiası,false,tr
Verschlüsselte E-Mails sind nicht sicher,mostly true,de
"Geçen hafta Meclis'te, bir haftada 100'ün üstünde kanun çıktı. Niye kimsenin haberi olmadı? Kavga olmadı, dövüş olmadı.",true,tr
(Türkiye) 34 yıl boyunca ya 2 haneli ya da 3 haneli enflasyon dönemlerini yaşadı... tek haneli rakam 2004 yılında görüldü...2012 yılında enflasyonda ulaşılan rakamın son 44 yılın en düşük oranı,true,tr
8 milyon dolarla Başkent Gaz 312 bin evin bir yıllık doğalgazını ödeyebiliyor,false,tr
Bugünkü kriz döneminde dahi 950 milyardan 750 milyara düşmüş milli gelirimize rağmen bölgenin en büyük ekonomisi. (Orta Doğu ve komşu ülkeler),false,tr
"Türkiye, Yaşam Kalitesi Endeksi'nde maalesef son sıralarda.",mostly true,tr
Behauptungen zu Impfzwang und Bill & Melinda Gates Stiftung,false,de
„AfD-Politikerin Alice Weidel tritt nach Strache-Video zurück“,false,de
Zitate der Grünen,false,de
"2002’de göreve geldiğimizde 848 bin olan lisanslı sporcu sayısı, şu anda 8 milyon 105 bin.",mostly true,tr
"Es gibt Patente zum aktuellen Coronavirus, u.a. hat Bill Gates eines und er hat auch den Ausbruch vorhergesagt.",false,de
Vitamin D soll verboten werden,false,de
Diş hekimi Zarife Doğan'ın cansız bedenine ulaşıldığı iddiası,false,tr
Das Coronavirus gehe bei 40 Grad „kaputt“ und „Überwärmungsbäder“ seien ein „wunderbarer Schutz“ gegen das Virus,false,de
پشت‌بام خوابی، شایعه رسانه‌های ضد انقلاب است.,false,fa
شهروندان افغانستانی در ایران دو میلیون فرصت شغلی دارند و سالانه سه تا چهار میلیارد یورو از کشور ما خارج می‌کنند.,false,fa
Osman Sarıgün'ü serbest bırakan savcı Ensar Vakfı'nın Ankara Şube Başkanı mıydı?,true,tr
Şu anda Türkiye'de toplam 18 bireysel emeklilik şirketi var. Bunlardan 14'ü yabancı…,false,tr
Türkiye'ye giren sermaye dijital sermayedir. Sadece bilgisayar ekranlarında görünen bu sermaye istihdamı ve üretimi arttırmıyor.,false,tr
"Auch wenn die Ehefrau erst 6 und der Mann 56 ist, können wir nicht einfach unterstellen, die Heirat wäre nicht aus Liebe vollzogen",false,de
Türkiye iş cinayetlerine rekora koşuyor. Sadece Ağustos ayında 158 işçi hayatını yitirdi.,mostly true,tr
Jusos wollen Abtreibungen bis zum letzten Tag des 9. Monats legalisieren,false,de
"Finanzminister will 78 Milliarden für Migranten ausgeben. Davon sollen 31 Milliarden nicht den hier lebenden Migranten zukommen, sondern Familienangehörige, die noch in den zumeist muslimischen Herkunftsländern leben.",false,de
Willkommen im Schlaraffenland!,false,de
Vier Millionen Menschen demonstrieren in Berlin gegen Corona-Maßnahmen,false,de
Mevcut öğretmen sayısının yüzde 55'i iktidarımız döneminde atanmıştır.,false,tr
"Polizei Berlin fordert Bürger auf, Gaststätten zu melden, die gegen die Sperrstunde verstoßen",false,de
Kırılan tasarruflu ampullerin cıva zehirlenmesine sebep olabildiği iddiası,true,tr
"Sokağa çıkma yasaklarının hiçbir hukuki temeli yoktur. Gösterilen hukuki temel tamamen dayanaktan yoksundur… İki kanunda sokağa çıkma yasağı vardır; birisi olağanüstü haldir, diğeri sıkıyönetimdir.",true,tr
NASA vs Diyanet - 4: Kadının toplumsal rolüne bakış açısından karşılaştırmalar,true,tr
"Chlordioxid heilt Covid-19, Covid-19 ist keine Atemwegserkrankung, es gibt einen Zusammenhang zwischen 5G und dem Coronavirus",false,de
"Son 10 yılda Türkiye, 6 tane İstanbul büyüklüğünde tarım alanını kaybetti.",false,tr
'Herkese Umut' projesi kapsamında Suriyeli sığınmacıların devlet memuru olabileceği iddiası,false,tr
Borsa İstanbul'un Hızlı Karar Alma Süreci etkinliğine Metin Doğan'ın katılacağı iddiası,true,tr
WhatsApp Gold ve Martinelli virüsü iddiaları,false,tr
Benachrichtigungskarte vom WHO-Impfteam,false,de
Kırılgan beşliler arasında tek değişmeyen ülke Türkiye.,true,tr
"Söylenenin aksine Türkiye tarım ürünlerinde ithalatçı bir ülke değil, net ihracatçı bir ülkedir.",false,tr
A Haber’in seçim analisti olarak ekrana çıkardığı Kenan Demir'in kebapçı olduğu iddiası,true,tr
Görüntülerin Dominik kıyılarındaki plastik kirliliğini gösterdiği iddiası,true,tr
Phantombild zeigt Tatverdächtigen im Düsseldorfer Mordfall.,false,de
"„In Cottbus entschieden Richter 2017 auf Totschlag und nicht Mord, weil Täter Muslim war“",false,de
Videonun Çin’de domuz ile koyundan klonlanan hayvanı gösterdiği iddiası,false,tr
"Ortaöğretime geçişte sınavla öğrenci alacak 1.367 ‘nitelikli’ okulun 297’si imam-hatip lisesi, 449’u meslek lisesi olmuş; 34 ilde ise Anadolu lisesi hiç belirlenmemiş.",true,tr
"Toplam istihdam oranındaki artış 3 puanı bulmasına rağmen işgücüne katılımdaki bu yükseliş sebebiyle işsizlik rakamlarımız nispeten yüksek çıkıyor. Bunun sebebi bizim istihdam oluşturamamış olmamız değildir, mesele işgücüne katılım oranının eskisine göre fevkalade yükselmiş olmasıdır",false,tr
Der „Star-Autor“ Tim Dillinger habe seine Teilnahme bei der Goldenen Kamera abgesagt.,false,de
Vater von Tobias R. ist Grüner,false,de
"500€ Monatlich EU, verschenkt 1,3 Mrd mit anonymen Kreditkarten weltweit",false,de
"İstanbul Atatürk Havalimanı, Frankfurt Havalimanı'nı da geçerek Avrupa'da en fazla yolcu ağırlayan üçüncü liman haline geldi.",true,tr
"Milanković-Zyklen: Nasa habe „herausgefunden“, dass der Klimawandel nicht menschengemacht, sondern durch „Veränderungen in der Umlaufbahn der Erde um die Sonne und Veränderungen der Axialneigung verursacht“ wird",false,de
Deutschland: Entwicklungshilfe für Gender-Umerziehung,false,de
Genç Müslüman Kadınlar İçin Liderlik programına 1 milyon 163 bin TL harcandığı iddiası,true,tr
TV-Wunder: Das gleiche Mädchen von Weißhelmen aus 3 verschieden Orten gerettet.,false,de
Fotoğraf Covid-19 nedeniyle vefat eden babanın çocuğuyla son görüşmesini göstermiyor,false,tr
Ungeborenen Kälbern werde auf grausame Weise Blut für Fötales Kälberserum entnommen,mostly true,de
Vergleich der Anschläge in Hanau und am Berliner Breitscheidplatz,false,de
Türkiye Avrupa'nın birinci tarımsal gücü haline geldi,true,tr
Dalai Lama für Heimkehr von Flüchtlingen nach Ende der Gefahr,true,de
CDU und SED nutzen ähnliches Wahlplakat,false,de
"2002 yılında 36,9 milyar lira olan tarımsal gelirimizi 2017 yılına geldiğimiz zaman 188 milyar liraya çıkarmışız.",false,tr
Jobcenter-Bescheid an Flüchtlingsfamilie,false,de
"Video suggeriert, der Grünen-Politiker Robert Habeck wolle ein System wie in China",false,de
(24 Şubat 2015’te Malatya’da düşen iki F-4 uçağıyla ilgili) Pilotların kullandığı uçaklar dünyanın hiçbir bölgesinde kullanılmıyor.,false,tr
Ramadan-Veranstaltung mit 50.000 Teilnehmern in Dortmund wird nicht abgesagt!,false,de
"Bu dönemde Türkiye’nin Avrupa’ya yüzde 57 olan ihracatı yüzde 37’ye düştü, etrafındaki ülkelerle ihracatı yüzden 8’den yüzde 33’e yükseldi",mostly true,tr
"heute abend ab 23.30 uhr sollte niemand auf der straße sein. türen und fenster sollten geschlossen bleiben, da 5 hubschrauber desinfektionsmittel in die luft sprühen, um das coronavirus auszurotten.",false,de
2001 krizinde en temel problem dışarıya çok borçlu olmamızdı. Bugüne bakın o oran tekrar 2001 düzeyine erişmiş vaziyette,mostly true,tr
"Zig Neubürgern werden nagelneue Häuser in den Arsch geschoben, für die deutschen Obdachlosen ist kein Cent da!",false,de
Türkiye yayıncılık sektörü büyüklüğü açısından dünyanın 12’inci büyük ülkesidir,mostly true,tr
ABD’de nükleer enerjinin payı artacak.,false,tr
Adalet ve Kalkınma Partisi’nin 18 yıl boyunca en çok bakan değiştirdikleri Milli Eğitim alanı,false,tr
"Krankenkassen zahlen keine Brillen, aber Viagra",false,de
"Mitarbeiter des WDR: Am Mittwoch 8.7. startet zweiter Lockdown, WDR muss hohe Fallzahlen berichten",false,de
US-Gericht verurteilt Iran ohne Beweise und handelt im Interesse Saudi-Arabiens,false,de
"Darbe girişimine rağmen... Döviz rezervimiz azalmak şöyle dursun, 125 milyar doların üzerine çıktı.",false,tr
Eilmeldung! Das Eis auf Gewässern hält und ist freigegeben,false,de
Instagram’da ekran görüntüsü alındığında karşı tarafa bildirim gittiği iddiası,false,tr
Havalimanındaki restoran ve bu restoranın Bilal ve Sümeyye Erdoğan'la bağlantısı hakkındaki iddialar,false,tr
187 sexuelle Übergriffe auf Chemnitzer Anti-Rassismus-Konzert.,false,de
Türkiye 2016'nın ilk 4 ayında dünyanın en fazla büyüyen 5 ülkesi arasına girmeyi başardı.,false,tr
Sunay Akın'ın Oyun Müzesi'nin müftülüğe devredildiği iddiası,false,tr
Jeder zweite Deutsche verdient weniger als 2.500 Euro brutto,false,de
Videonun YPG’liler tarafından revir olarak kullanılan sığınağı gösterdiği iddiası,false,tr
Kamu net borç stokunun milli gelire oranı yüzde 73’tü onu da 35’e düşürdük.,true,tr
İŞKUR 2002’de 20 bin kişiyi işe yerleştirirken geçtiğimiz Ekim ayı itibariyle bu yıl 900 bin kişiyi işe yerleştirmeyi başarmıştır.,false,tr
در آمریکا خانواده‌های متعددی ۱۰ تا ۱۲ فرزند دارند و داشتن ۵ تا ۶ بچه کاملا معمول است.,false,fa
"Bugün 178 tane ülke içinde Türkiye'nin kırılganlık endeksine, küresel endekse baktığımız zaman 112'de. Bizden daha iyi kimler var? Senegal, Cezayir, Nikaragua bunlar bizden daha az kırılgan",true,tr
Sie können einen Korb mit Milka Schokolade im Wert von 199€ gewinnen!,false,de
"Nefret suçları en çok LGBT’lilere yönelik yapılıyor, son dönemde bu suç daha da arttı.",true,tr
Fotoğrafın Küba'nın İtalya'ya gönderdiği yardım heyetini gösterdiği iddiası,false,tr
Geçen yıl gerçekleşen birleşme ve satın alma işlemlerine bakıldığında yabancı sayısı son 8 yılın en düşük seviyesinde oldu. Yerli ve yabancı yatırımcı işlem hacmi de Türkiye potansiyelinin çok altına indi.,true,tr
Grundschulkinder besuchen Theater in Moschee,true,de
’285 bebek aileleriyle birlikte cezaevindedir.’’,true,tr
بر اساس اظهارات رئیس کمیته بین‌المللی صلیب سرخ، جمعیت هلال احمر ایران نمی‌تواند هیچ‌گونه منابع مالی را به دلیل تحریم‌های غیرقانونی آمریکا دریافت کند.,false,fa
Fotos von Flüchtlingen auf Lesbos sind inszeniert,false,de
EU-Ausländer müssen ihren Anspruch auf Kindergeld nicht nachweisen.,false,de
Zum Nachdenken,false,de
کل بودجه فرهنگی کشور زیر نیم درصد است.,false,fa
"Dış politika kaynaklı iç sorunlardan dolayı ilk defa 2014 yılında, Türkiye'de yerleşik kurulu firmalar yurt dışında 6,5 milyar dolar yatırım yaptı.",false,tr
"Berlin, Paris, Tokyo, Londra ne kadar güvenliyse Türkiye'nin şehirleri de o kadar güvenlidir.",false,tr
Bu işi (Bedelli Askerlik) zaman zaman kaşıyorlar. Bunlar doğru yaklaşım tarzları değil.,false,tr
Fethullah Gülen 1997'de başkanlık sistemine sıcak baktığını söyledi iddiası,true,tr
2002’de 100 bin işçide 16 işçi hayatını kaybederken 100 bin işçiden 6 ölüm gerçekleşme noktasına geldik.,false,tr
"Bu iktidar elinde, iki Trakya’dan daha büyük bir alan artık ekilip biçilmiyor.",mostly true,tr
MEB'in dağıttığı altıncı sınıf Sosyal Bilgiler Kitabı'nda kullanılan bir görselde Uygur alfabesi yerine İbrani alfabesi kullanıldığı iddiası,true,tr
Hanehalkı borçlanması 60 katına çıkmış.,mostly true,tr
Grünen wollen Nikolaus in Zipfelmützenmann umbennenen.,false,de
„Nicht schon wieder – HUNDERTE VÖGEL fallen nahe einer 5G-ANLAGE tot vom Himmel!“,false,de
Kissinger'ın “3. Dünya Savaşı çok yakın” dediği iddiası,false,tr
Türkiye'nin eğitimde 71 adalette 99'uncu sırada yer aldığı iddiası,false,tr
"Milli gelir içerisindeki inşaatın payı 4,2'den 4,4'e çıkmış",mostly true,tr
Fotoğrafın Antik Mısır’a ait fildişinden bir paleti gösterdiği iddiası,true,tr
اعتبار علمی و کشفیات پروفسور دکتر پرویز نوری سایها,false,fa
Aquarius-Flüchtlinge haben Sachspenden weggeworfen.,false,de
BM'de temsil edilmeyen bir gücün Türkiye'den geçmesine izin verilerek Türkiye anayasal bir suç işlemektedir.,false,tr
İstanbul Borsası'nın yüzde 60'ı yabancı sermayenin elinde,true,tr
Der Samenabdruck des ersten Mannes bleibt für immer.,false,de
Köthen: Kopf zertrümmert - Deutscher versucht Frau zu helfen und wird von Asyltouristen totgeschlagen,false,de
2013-2016 arasında TRT’ye enerji payı olarak 3 milyar 300 milyon TL ödedik. Bu ülkedeki her aile TRT’ye yılda 80-90 TL para veriyor.,false,tr
"Gençliğimizde 10 kişiden biri üniversiteye girebiliyordu, artık açıkta kalma yok.",false,tr
OECD ülkeleri arasında işsizlik şampiyonuyuz.,false,tr
ABD’de bir vatandaş (Osman Gazi Köprüsü ile) aynı uzunluktaki köprüyü yedi dolara geçiyor.,true,tr
Fotoğrafın şehit cenazesinde poz veren Kemal Kılıçdaroğlu'nu gösterdiği iddiası,false,tr
