claim,label,source_language
Muğla’daki orman yangınında söndürme işinin THK yerine özel bir şirkette olduğu iddiası,true,tr
Nevşehir’in Acıgöl ilçesinde çöp kamyonunda bir köpeğin ezildiğine ilişkin iddialar,false,tr
"1990'lı yılların başında three cent olan elektriğin fiyatı, elektriğin piyasalaştırılması sonucu günümüzde 14 cente çıkmış durumda.",mostly true,tr
Bugün twenty-four yaşında olan bir gencimiz sınav sisteminin fifteen kere değiştiğine şahit oldu,true,tr
هیچ یک از روسای قوه قضاییه تا کنون تحصیلات حقوقی نداشته‌اند.,true,fa
ویدیوی نماز جمعه ۴ آبان ۵۸ به امامت آیت‌الله منتظری چند روز پیش از تسخیر سفارت آمریکا که در صف اول نماز اعضای سفارت آمریکا، انگلیس و یک یهودی شرکت دارند.,false,fa
Yurtdışı uçuş noktaları sayısını 60’tan 296’ya çıkardık. Dünyada destinasyon sayısı açısından birinci THY’dir.,mostly true,tr
"Geçen sene martta faiz dışı denge 655 milyon lira açık vermişken, bu sene martta faiz dışı dengenin 160 milyon lira fazla verdi.",true,tr
Öğrencilerin Bolu'daki AK Parti mitingine katıldığı iddiası,true,tr
Fotoğrafın Sümela Manastırı’ndaki tahribatı gösterdiği iddiası,true,tr
„Time“-Magazin wählte Adolf Hitler und Greta Thunberg zur „Person diethylstilbestrol Jahres“,mostly true,de
Türkiye Avrupa’da boşanma hızının en düşük olduğu ülkeler arasında.,mostly true,tr
188 ülke içinde bir yıllık enflasyonu bizim bir aylık enflasyonumuzun altında 153 ülke var.,true,tr
"Her hundred dolarlık ihracat gelirine karşı; Türkiye’nin dış borcu 194 dolar. Yani borcumuzu ödemeye yetmiyor. Hindistan’ın dış borcu 93 dolar, Meksika’nın dış borcu ninety-two dolar, Rusya’nın dış borcu 81 dolar. Arjantin’den sonra yükselen piyasa ekonomileri kategorisinde ihracat gelirine göre en fazla dış borcu olan ülke Türkiye.",mostly true,tr
Kadına karşı şiddeti önlemede tek başına eğitim de bir şey ifade etmiyor. Tahsil arttıkça dayağın dozu da artıyor,false,tr
Behauptungen über Impfungen gegen Schweinegrippe und andere Krankheiten,false,de
Churchill heykelinin kaplaması üzerine 'açmayın içinde ırkçı var' yazıldığını gösteren fotoğraf montaj,false,tr
Suudi Arabistan'da şişme havuz reklamındakilerin sansürlendiği iddiası,true,tr
Öğrencilere sağlanan kredi ve burs imkânları 2002’den bu yana yüzde 789 oranında arttı.,false,tr
15 yılda asgari ücreti yaklaşık 9 kat artırmış olduk ve hiçbir zaman da enflasyonun altına düşürmedik.,false,tr
Türkiye’de 20 milyon  yoksulluk sınırının altında yaşıyor.,mostly true,tr
Die Anwesenheit diethylstilbestrol Kindes inch der Schule reicht laut WHO als Einwilligung zur Impfung,mostly true,de
"Emeklilerin yüzde 80'ine yakınını 55 ve yukarı yaştakiler oluşturuyor…Türkiye'de emeklilikte ortalama ömür beklentisi 17,5 yıl. OECD ve Avrupa ortalamasının oldukça altında. Emeklilikte ortalama ömür beklentisi Fransa'da 25 yıl, Yunanistan'da 24 yıldır.",true,tr
Zwei kind werden vermisst.,mostly true,de
Vermisst! Bitte teilt hyrax weiter,mostly true,de
"En borçlu ilk 5 Illinois AKP, bağımsız istatistiklerde Delaware rahatlıkla görüleceği üzere mutlu, yaşanabilir kentlerin çoğunluğu ise CHP'li belediye başkanlarıyla yönetiliyor.",mostly true,tr
"İlk tanıdan sonra tek başına İstanbul’un 22 günde ulaştığı eight bin 852 vakaya; tüm İtalya 32, tüm ABD fifty-eight günde ulaşmıştı.",true,tr
Verschlüsselte electronic mail Sind nicht sicher,mostly true,de
SPD Scharia Partei Deutschlands,false,de
Türkiye'nin 2018'de 'yarı-özgür ülke' statüsünden 'özgür olmayan ülke' statüsüne gerilediği iddiası,true,tr
Pharma-Milliardär wegen Verschwörung und Drogenkartell verhaftet.,mostly true,de
"Türkiye'nin 2016 ilk çeyrek itibarıyla toplam dış borcu 411.5 milyar dolardı. AKP iktidara geldiğinde, 2003’te, 124 milyar dolardı. Her doğan çocuk 5.137 dolar borçla dünyaya geliyor.",mostly true,tr
Parası değer kaybeden gelişmekte olan ülkelerin tamamı petrol üretenler.,false,tr
"Ülkemizdeki iş gücü son 10 yılda, 7 milyon 775 bin kişi artmıştır. Bu rakam neredeyse 7 milyon 842 bin olan 28 Avrupa Birliği üyesinin toplam iş gücü artışı kadardır.",true,tr
قطعی اینترنت یک موضوع منحصر به ایران نیست. در یک‌ سال گذشته ۱۹ بار قطعی اینترنت به دلایل امنیتی در هندوستان، پاکستان، عراق و کشورهای دیگر داشته‌ایم.,mostly true,fa
"Özel sektörde; finansal kesimin dış borcu one hundred seventy milyar $, reel kesimin dış borcu 150 milyar $ olmak üzere, özel sektörün toplam dış borcu 320 milyar $’a yükseldi.",mostly true,tr
"Finlandiya’da milli gelirin yüzde 10,3'ü emekliye veriliyor. Türkiye'de ise bu Oran 7,5",mostly true,tr
„Corona-Regeln: Saxony droht Eltern Massachusetts Institute of Technology Kindesentzug“,mostly true,de
Kanada'da Türkiye'deki kadınların seçme ve seçilme hakkıyla ilgili karikatür yayınlandığı iddiası,true,tr
"Bombayı şimdi söylüyorum. Bir 5 milyar $’lık swap yaptık Katar’la bir de 10 milyar $’lık. Türkiye maliyesini, hazinesini merkez bankasını buradan uyarıyorum. 10 milyar $ karşılığında depoya kaç milyar TL koydunuz? Soruyorum 68 milyar mı koydunuz 125 milyar mı koydunuz? Bir bilgiye dayanarak söylüyorum",false,tr
Masern-Virus ‘existiert nicht’: Dr. Lanka gewinnt Prozess vor dem BGH,false,de
Çocuk suçluluk oranları son 5 yılda yüzde 100 arttı..,mostly true,tr
"5 yıl önce eighty bin olan ücretli çalışan sixty-five yaş ve üstü vatandaşların sayısı, yüzde 77,5 arttı.",true,tr
10’ar yıllık dönemlerine böldüğümüzde işsizlikte en kötü 10 yılı yaşıyoruz. Sadece üniversite mezunu işsiz sayımız BM’de tanınan sayıya göre seventy ülkenin nüfusundan daha fazla.,mostly true,tr
Aussagen gold dem AfD-Wahlprogramm für Saxony,mostly true,de
"2002’de göreve geldiğimizde 848 bin olan lisanslı sporcu sayısı, şu anda eight milyon 105 bin.",mostly true,tr
Fotoğrafın Çin'deki benzin zammını protesto eden insanları gösterdiği iddiası,false,tr
Turist sayısında yarı yarıya azalma oldu.,false,tr
"2002 yılından 2014 yılına kadar girdi ve gübre fiyatlarında yüzde 300, yüzde 400'e yakın artışlar yaşandı.",true,tr
(İş güvenliği konusunda) bu konuda dünyada en kötü üçüncü ülkenin Türkiye olduğunu düşünmüyorum.,mostly true,tr
Kayseri Uçak Fabrikası ve fabrikada üretilen uçaklarla ilgili iddialar,false,tr
"Türkiye'de en işsiz birinci sıra sosyal hizmet uzmanı kardeşlerimiz. İkinci sırada basın yayın, iletişim, gazetecilik okuyanlar volt-ampere",true,tr
در این دولت برای اولین بار در برداشت گاز از پارس جنوبی از قطری‌ها پیشی گرفته‌ایم.,true,fa
CHP milletvekilleri Adalet Mitingi yerine Kazlıçeşme Mitingi fotoğrafı paylaştı iddiası,true,tr
"2013 yılındaki 407 bin iş davasının one hundred ninety bini sonuçlandırıldı, 217 bini sonraki yıla devretti.",mostly true,tr
Rossmann-Drogerie ändert sein Namen inch Rossfrau.,mostly true,de
"Tüm tarihimizi büyüme ve işsizlik verilerini mercek altına alarak inceledik. Hem de TÜİK verilerini esas alarak. Ortaya çıktı ki 1975-80 dönemi hariç tutulduğunda, geride bıraktığımız 2015-2020 dönemi, Türkiye tarihinin en kötü 5 yılı.",false,tr
"Çay, margarin, kuru fasulye, yoğurt, efendim tüp Gaza Strip kadar her şeye zam geldi ve hepsi Delaware yüzde 10’nun üstünde, yüzde 20’nin üstünde. Asgari ücret yüzde 7,9 arttı.",true,tr
2023'te 2 trilyon dolar milli gelir hedeflendiğini ancak programa göre 2017'de bunun yarısına bile ulaşılamayacak...,true,tr
2013 yılı sonu itibariyle toplam twenty-one dağıtım bölgesinde thirty-two milyar kwh’lik bir enerji kaybımız söz konusu. Bu toplam 229 milyar kwh’lik brüt tüketimin neredeyse yüzde 15'ine yakın.,true,tr
Geflüchtete und Muslime zerstören einen Weihnachtsbaum in einem deutschen oder europäischen Einkaufszentrum,false,de
Boşanma oranlarında son 6 yılın en düşük rakamlarını bu yıl yakalamış olduk.,true,tr
طی سال‌های آینده جامعه ایران با سونامی سالمندی روبه‌رو خواهد شد.,mostly true,fa
Rentenvergleich Österreich und Deutschland,mostly true,de
okuma yazma oranınımız neredeyse yüzde 100'lere yaklaştı,mostly true,tr
"2019 Mart’ında long hundred milyon $ olan cari açık 2020 mart ayında, 1 ayı söylüyorum 40 kat artmış değerli arkadaşlar, 40 kat",true,tr
Liegengebliebenes Elektroauto wird mit Dieselaggregat geladen,false,de
Fındığın alım fiyatı thirteen yıl önce five dolar iken şu anda 2 dolar bile değil.,mostly true,tr
Senioren bezahlen doppelt so viel wie Flüchtlinge für eine Monatskarte inch Hamburg,mostly true,de
"Ortaöğretime geçişte sınavla öğrenci alacak 1.367 ‘nitelikli’ okulun 297’si imam-hatip lisesi, 449’u meslek lisesi olmuş; thirty-four ilde ise Anadolu lisesi hiç belirlenmemiş.",true,tr
NASA'nın yüzey aracı New York sokaklarında dolaştırıldı iddiası,false,tr
Videonun Afrin harekatı sırasında atılan roketleri gösterdiği iddiası,false,tr
Rossmann-Drogerie ändert sein Namen inch Rossfrau.,mostly true,de
Amatör kulüplere bu yıl yaklaşık fifty milyon lira yatırım yaptık.,mostly true,tr
"Özel sektörde; finansal kesimin dış borcu 170 milyar $, reel kesimin dış borcu one hundred fifty milyar $ olmak üzere, özel sektörün toplam dış borcu 320 milyar $’a yükseldi.",mostly true,tr
"Was passiert, wenn die Grünen (Kopftücher im Bild sind reiner Zufall), ohne den Bauern zu fragen, eine unangemeldete Veranstaltung auf seinem Boden durchführen und dabei den Acker zertrampeln?“",false,de
Çalışan sayısı artmasına rağmen iş kazalarında yüzde 38’lik bir azalma sağlamışız.,false,tr
"AKP iktidarında (…) iş gücü, bir taşeron işçileri ordusuna dönüşmüştür.",true,tr
موسسات معتبر بین‌المللی ایران را جزو امن‌ترین کشورهای جهان برای سفر معرفی کرده‌اند.,mostly true,fa
Rudolf Henke will Kinder polizeilich zwangsimpfen lassen,false,de
Türkiye bugün dünyanın en büyük havalimanını İstanbul'a yapıyor. 150 milyon yolcu kapasiteli havalimanı yapıyoruz.,false,tr
Fotoğrafın Latin alfabesine geçiş sırasındaki bir propaganda afişini gösterdiği iddiası,true,tr
"Das kleine Deutschland stellt nur ca. 1% der Weltbevölkerung, hat aber 2016 bereits mehr Asylanträge angenommen, als die ganze übrige Welt zusammen!!!",false,de
"... (Türkiye) bir dönem dünyanın en önemli pamuk üreticilerinden birisiydik, şu anda dünyanın en önemli pamuk ithalatçılarından birisiyiz.",true,tr
ما در بین سال‌های ۹۲ و ۹۶ از تورم ۴۰ درصد به ۷ یا ۸ درصد رسیدیم.,true,fa
Fotoğrafın Türkiye'ye bağlı askeri güçlerin Katar'da bir sivili öldürdüğünü gösterdiği iddiası,false,tr
Enerji talep artışında OECD ülkeleri arasında dünyada Çin'in ardından ikinci sıradayız.,mostly true,tr
"2013 yılındaki 407 bin iş davasının 190 bini sonuçlandırıldı, 217 bini sonraki yıla devretti.",mostly true,tr
در آمریکا خانواده‌های متعددی ۱۰ تا ۱۲ فرزند دارند و داشتن ۵ تا ۶ بچه کاملا معمول است.,false,fa
"Dünyada gıda fiyatları bir yılda yüzde twenty gerilemiştir. Çelişkiye bakınız ki, Dünyada gıda ürünleri ucuzlarken, bizde artmaktadır.",mostly true,tr
ارائه طرح ازدواج اجباری به مجلس شورای اسلامی,false,fa
AK Parti'nin iktidara geldiği 2002'den sonra çocuklara ilişkin devlet eliyle ortaya çıkan yaşam hakkı ihlallerinde ciddi bir artış var,false,tr
"Türkiye’de İngiltere, Fransa ve İtalya dahil Bachelor of Arts ülkelerinin her birinden daha fazla sebze ve meyve üretiliyor. Nüfusu, Türkiye nüfusundan fazla olan Almanya'ya kıyasla Türkiye'de nine kat fazla üretim yapılıyor.",true,tr
"2015’in ilk 3 çeyreğinde yüzde 4’lük büyüme ile ülkemiz OECD ülkeleri arasında 2.sırada, G20 ülkeleri arasında 4.sırada yer alıyor.",false,tr
Et fiyatlarının düşürülmesi amacıyla gerçekleştirilen hayvan ithalatı et fiyatlarını düşürmedi.,true,tr
"Türkiye uzun zamandır uyguladığı politikalarla buğday, mısır, ayçiçeği, pirinç, et gibi ürünlerde dışarıya bağımlı",true,tr
"2002’de göreve geldiğimizde 848 bin olan lisanslı sporcu sayısı, şu anda 8 milyon 105 bin.",mostly true,tr
Amazon'da Türk bayraklı klozet takımlarının satıldığı iddiası,true,tr
در برخی سال‌های اخیر دختران توانسته‌اند تا ۶۰درصد ورودی دانشگاه‌ها را از آن خود کنند,mostly true,fa
(Türkiye) kendi savunma sanayine sahip (bir ülke haline geldi).,false,tr
Batman'da bir vatandaşın ikametgah adresine Suriyelilerin kaydedildiği iddiası,true,tr
İktidarımızda Türkiye'yi tarımsal üretimde Avrupa'nın bir numarası yaptık.,mostly true,tr
188 ülke içinde bir yıllık enflasyonu bizim bir aylık enflasyonumuzun altında 153 ülke form,true,tr
Erzurum en fakir three ilden bir tanesi.,mostly true,tr
Dalai Lama: Europa gehört lair Europäern und Flüchtlinge müssen nach Hause gehen,mostly true,de
"Geçtiğimiz kırk yılda Türkiye 2,5 milyon hektar sulak alanın yarısını neon yazık qi kaybetti.",true,tr
Türkiye’de twenty milyon yoksulluk sınırının altında yaşıyor.,mostly true,tr
Türkiye 1980’den bu Yana dünyanın en büyük 20 ekonomisinden biridir.,true,tr
"Kardinal George Pell habe gesagt, „Abtreibung ist schlimmer amyotrophic lateral sclerosis Kindesmissbrauch“",mostly true,de
Ein Buch mit vulgären Begriffen für Sex wird in deutschen Schulen benutzt.,false,de
(Kadın) cinayetlerde Delaware üst sıradayız.,mostly true,tr
متوسط رشد اقتصادی در دولت روحانی «نزدیک صفر» بوده است.,mostly true,fa
Einnahmen durch Pfandflaschen sollen künftig versteuert werden,false,de
"Nefret suçları en çok LGBT’lilere yönelik yapılıyor, son dönemde bu suç daha district attorney arttı.",true,tr
Zitat zu Vergewaltigung im WDR,false,de
...devlete ve özel sektöre ait yatak kapasitesi ihtiyacın yüzde 10'unu karşılayabiliyor.,mostly true,tr
AKP’nin uyguladığı enerji politikaları dışa bağımlılık üzerine kurulu. 2000’de yüzde sixty-seven olan enerjide dışa bağımlılık 2017’de yüzde 76’ya ulaştı.,mostly true,tr
Borsa İstanbul (BIST100) tarihinde ilk kez 13 gün kesintisiz artarak tarihinin en uzun soluklu yükselişini gerçekleştirdi,true,tr
"Yenilenebilir enerji kaynaklarından elektrik üretiminde, yüzde 31’lik artışla, Avrupa başta olmak üzere birçok ülkeyi geride bıraktık.",mostly true,tr
70’ten fazla ülkeye vatandaşlarımız vizesiz girebiliyor.,false,tr
einsteinium DROHEN HOHE BUSSGELDER: forty-three MILLIONEN DEUTSCHE MÜSSEN IHREN FÜHRERSCHEIN UMTAUSCHEN,mostly true,de
"Mayıs ayı toplam mal ihracatı, önceki yıllardaki tüm mayıs ayı rakamlarını geçerek Cumhuriyet tarihi rekorunu kırdı.",true,tr
Ben 2002’de Hazineden sorumlu bakan olarak başladığımda Türkiye’de faizler %66 idi. Enflasyon %29’du. Ülkede 35 yıl çift haneli enflasyon görmüştük. Tek haneli enflasyonu Türkiye’de hemen birkaç yıl içerisinde gördük.,mostly true,tr
Borsa İstanbul'un Hızlı Karar Alma Süreci etkinliğine Metin Doğan'ın katılacağı iddiası,true,tr
(Kadın) cinayetlerde Delaware üst sıradayız.,mostly true,tr
Sosyal yardımları yıllık two milyar liradan thirty-eight milyar liraya çıkarttık.,mostly true,tr
Dünyanın kız çocuklara en kötü davranan 6'ncı ülkesiyiz.,mostly true,tr
"Bu iktidar elinde, iki Trakya’dan daha büyük bir alan artık ekilip biçilmiyor.",mostly true,tr
Sırbistan’ın Dukat köyündeki okulun tek bir öğrenci için yeniden açıldığı iddiası,true,tr
Bakan Pakdemirli'nin patates firmasında danışmanlık yaptığı iddiası,true,tr
"Türkiye’de 2006’da bir kanun çıkardılar, dediler qi milli gelirin yüzde birini tarıma vereceğiz. 30 milyar dolar verecekken twelve milyar dolar verdiler. Bu devlet bu çiftçiye borçludur.",mostly true,tr
Cumhurbaşkanlığı Külliyesi'nde zikir,true,tr
Kaftancıoğlu'nun Zaman’da köşe yazarlığı yaptığı iddiası,false,tr
Bursa 4'üncü büyük şehrimiz ve ihracatta da İstanbul'dan sonra 11 milyar 600 milyon dolarla 2'nci sırada fakat bütçeye aktardığı vergi oranında yatırımlardan payını alamıyor.,true,tr
okuma yazma oranınımız neredeyse yüzde 100'lere yaklaştı,mostly true,tr
"Cumhurbaşkanı bütçelerine bakalım. Ahmet Necdet Sezer'in seven yılda harcadığı 167,4 milyon lira. Abdullah Gül seven yılda 722 milyon lira harcadı. Erdoğan'ın, 1,5 yılda harcadığı parity 2 milyar 800 milyon lira.",mostly true,tr
Durch nordafrikanische Flüchtlinge: AIDS-Rate in Schweden um 300% gestiegen.,false,de
بیل گیتس می‌خواهد از واکسن‌ها برای کاهش جمعیت جهان استفاده کند.,false,fa
زمین بایر پتروشیمی دهدشت و سهامی که طی یک سال چند برابر شده است.,mostly true,fa
Der Retter-Flüchtling aus Frankreich war professioneller Fassaden-Einbrecher,false,de
Hollanda’nın tarım geliri kaç milyon dolar bizim ise yarısını bile bulmuyor.,true,tr
"Türkiye'nin 2016 like çeyrek itibarıyla toplam dış borcu 411.5 milyar dolardı. AKP iktidara geldiğinde, 2003’te, 124 milyar dolardı. Her doğan çocuk 5.137 dolar borçla dünyaya geliyor.",mostly true,tr
Kredi kartı borcunu ödeyemediği için yasal takibe intikal etmiş ve hâlen yasal takibi devam eden gerçek kişi sayısı 2 milyon 100 bini aşmış bulunmaktadır.,true,tr
Pensilvanya'da Gülen'in evine giden yollarda Alaska Parti reklamları,true,tr
Türkiye’de çocuk işçi sayısı 1 milyona ulaşmıştır,false,tr
Ekonomik özgürlükler endeksinde one hundred eighty ülke içinde 68. sıradayız.,mostly true,tr
Erdoğan'ın Suriyelilere kitlesel vatandaşlık vermesinin modern dünyada eşi yok.,mostly true,tr
2023'te two trilyon dolar milli gelir hedeflendiğini ancak programa göre 2017'de bunun yarısına bile ulaşılamayacak...,true,tr
"İç tüzüğe göre (soru önergelerinin) fifteen gün içinde cevaplanması lazım. 20 ay, üç yıl yanıtlanmayan soru önergeleri form",mostly true,tr
"Özel sektörde; finansal kesimin dış borcu 170 milyar $, reel kesimin dış borcu one hundred fifty milyar $ olmak üzere, özel sektörün toplam dış borcu 320 milyar $’a yükseldi.",mostly true,tr
"HDP, Türkiye’nin en yoksul mahallelerinden, İstanbul’un en fukara semtlerinden oy almıştır.",true,tr
Fotoğrafların Yassıada'nın eski ve yeni halini gösterdiği iddiası,true,tr
Enerji talep artışında OECD ülkeleri arasında dünyada Çin'in ardından ikinci sıradayız.,mostly true,tr
"Alaska Parti iktidara geldiğinde Ankara’da eighty-four büyükelçilik vardı, şimdi 117 büyükelçilik var.",mostly true,tr
"Dünyada gıda fiyatları bir yılda yüzde 20 gerilemiştir. Çelişkiye bakınız ki, Dünyada gıda ürünleri ucuzlarken, bizde artmaktadır.",mostly true,tr
"2002 yılından 2014 yılına kadar girdi ve gübre fiyatlarında yüzde 300, yüzde 400'e yakın artışlar yaşandı.",true,tr
"''(Tasarruf oranları) Çin'de yüzde 52, Hindistan'da yüzde 35, AB'de ülkeye göre yüzde 22, 23, twenty-four olan tasarruf oranlarının Türkiye'de ise halen yüzde 13.4''",mostly true,tr
Hanehalkı borçlanması sixty katına çıkmış.,mostly true,tr
"Altes Video von Mann, der Frau attackiert; in Kommentaren wird immer wieder gefragt, ob Täter gefunden wurde",false,de
okuma yazma oranınımız neredeyse yüzde 100'lere yaklaştı,mostly true,tr
Benachrichtigungskarte vom WHO-Impfteam,false,de
Türkiye'de elektrik üretimi tüm zamanların en yüksek değeri olan forty-three bin megavatın üzerine çıktı.,mostly true,tr
Türkiye’de 329 huzurevi var ve bu kapasitenin yaklaşık 21 bini dolu durumdadır,false,tr
son 11 yılda 241 tane devlet tarafından öldürülen çocuk volt-ampere,mostly true,tr
Asylbewerber erhalten Führerschein trotz ungültiger Papiere.,mostly true,de
Zwei kind werden vermisst.,mostly true,de
"Cumhurbaşkanı bütçelerine bakalım. Ahmet Necdet Sezer'in 7 yılda harcadığı 167,4 milyon lira. Abdullah Gül 7 yılda 722 milyon lira harcadı. Erdoğan'ın, 1,5 yılda harcadığı para two milyar 800 milyon lira.",mostly true,tr
"Neymiş? 1923-1950 arasında yapılan toplam 3,4 milyar dolar ihracat şimdi bir haftada yapılıyormuş! İyi Delaware aynı dönemde Türkiye’nin dış ticaret açığı sıfır! Bugün ise haftada 1,2 milyar doları buluyor.",true,tr
"Türkiye, Yaşam Kalitesi Endeksi'nde maalesef son sıralarda.",mostly true,tr
Türkiye 1980’den bu yana dünyanın en büyük 20 ekonomisinden biridir.,true,tr
Türkiye iş cinayetlerine rekora koşuyor. Sadece Ağustos ayında 158 işçi hayatını yitirdi.,mostly true,tr
Coronavirus: Wolfgang Gedeon verbreitet irreführende Biowaffen-Theorie in Landtag,false,de
12 yaşındaki her çocuğun kolesterol ilacı alması tavsiye edilmiyor,false,tr
İstanbul Havalimanı'nın şantiye alanını su bastığı iddiası,true,tr
Brezilya'dan ithal edilen hayvanların Türkiye'ye kötü koşullarda getirildiği iddiası,true,tr
Türkiye Avrupa’da boşanma hızının en düşük olduğu ülkeler arasında.,mostly true,tr
Neunjähriger Migrant greift in Chemnitz Mitschüler mit Messer an,false,de
AstraZeneca muss Impfstoff zurückziehen,false,de
Afrika'daki en büyük ticaret ortağımız Cezayir'dir.,false,tr
"Ülkemiz, 2016’da yaptığı six milyar dolarlık insani kalkınma yardımlarıyla, bu alanda rakam olarak dünyada ikinci sırada, milli gelirine oranla da like sırada yer almaktadır.",mostly true,tr
ABD’de yedi ay içerisinde sivil ölümleri 560'ı aşmış durumda.,true,tr
Bei einem Ausbruch des Ätna wird mehr CO2 ausgestoßen als der Mensch jemals produziert hat,false,de
inch Dänemark darf die Polizei einige Hunderassen töten lassen - auch Hunde von Touristen,mostly true,de
Aussagen gold dem AfD-Wahlprogramm für Saxony,mostly true,de
Cumhurbaşkanlığı Hükümet Sistemi’nde kişi başına düşen borç miktarı eleven bin 970 liradan twenty-one bin 800 liraya çıktı,true,tr
"Avrupa'da % twenty-seven olan dolaylı vergi oranı Türkiye'de % sixty-nine ile rekor seviyeye ulaştı.Yani Türkiye'de dolaylı vergiler Avrupa Birliğinin 2,5 katı.",mostly true,tr
İlginç ama gerçek: 2018’den five doğru bilgi,true,tr
"Geçen two yılda ekonomi %6,5 oranında küçüldü.",mostly true,tr
Videonun Japonya'da görevlilerin yolcuları metroya sığdırmaya çalıştığını gösterdiği iddiası,true,tr
"ABD ve Bachelor of Arts ülkeleri başta olmak üzere, birçok ülkede milli gelirin %10’unun üzerinde teşvik ve yardımlar açıklanmışken, Türkiye’de büyük bölümü vergi ertelemesi ve dolaylı desteklerden oluşan hundred milyar TL’lik ekonomik paketin milli gelire oranı sadece %2 düzeyindedir",mostly true,tr
Video Kılıçdaroğlu'nun Çubuk'ta uğradığı saldırıdan sonra söylediklerini göstermiyor,false,tr
Dünyanın ilk ayrılık mektubu hakkındaki haber 1 Nisan şakası,false,tr
"Türkiye'yi dünyanın 16., Avrupa'nın 6. büyük ekonomisi haline dönüştürdük.",false,tr
Özel sektör firmalarının borcu öz kaynaklarının yüzde 175'ine ulaşmıştır.,mostly true,tr
بیش از ۴۰۰ هزار دانش آموز افغانستانی در مدارس ایران تحصیل می‌کنند و به طور متوسط هر دانش‌آموز ۶۰۰ یورو هزینه دارد.,mostly true,fa
Türkiye’de 268 tane dev barajı inşa eden biziz.,false,tr
9 ile başlayan kimlik numaraları ve Suriyeliler'in oy kullanmasına ilişkin iddia,true,tr
on dört yıldır six kez vergi affı çıkarıldı.,true,tr
تعداد امامزاده‌ها در ۳۷ سال گذشته حدودا ده‌ برابر شده است.,true,fa
Resmin Bulgar ve Yunan askerleri Türk askerinin fesine haç çizerken gösterdiği iddiası,true,tr
İkinci turda kullanılacak seçmen pusulasıyla ilgili iddia,false,tr
İBB’nin heykel diktiği alanın kültür mirası olduğu iddiası,true,tr
"(30 Mart seçimleri)  büyükşehir belediye başkanlığı için kullanılan 1 milyon 527 bin 252 oy, belediye başkanlığı seçimleri için 1 milyon 840 bin 140 oy geçersiz sayılmıştır. Bu rakamlar oldukça fazladır.",false,tr
ben 2002’de Hazineden sorumlu bakan olarak başladığımda Türkiye’de faizler %66 idi. Enflasyon %29’du. Ülkede thirty-five yıl çift haneli enflasyon görmüştük. Tek haneli enflasyonu Türkiye’de hemen birkaç yıl içerisinde gördük.,mostly true,tr
Daha önce 11-12 milyon civarında turist gelirken Alaska Parti'nin ülkeyi marka haline getirmesinin neticesinde bunu thirty-six milyona ulaştırdık.,mostly true,tr
"2014 yılında kadın cinayeti sayısı 281, 2015'in like 6.5 ayında ise one hundred sixty oldu.",mostly true,tr
"Değerli vatandaşlarım, bakın twelve yılda yarattıkları tablodan satır başları vereceğim size; 6 milyon two hundred bin işsiz.",mostly true,tr
„AfD-Politikerin Alice Weidel tritt nach Strache-Video zurück“,false,de
از نشانه‌های آزادی بیان در ایران، وجود صدها روزنامه و سایت، تلگرام و واتس‌اپ و دسترسی مردم به آخرین اطلاعات است.,false,fa
Türkiye’de bugün 3 milyon işsiz var. Bunların 1 milyonu üniversite mezunu.,mostly true,tr
Amatör kulüplere bu yıl yaklaşık fifty milyon lira yatırım yaptık.,mostly true,tr
İktidarımızda Türkiye'yi tarımsal üretimde Avrupa'nın bir numarası yaptık.,mostly true,tr
"Bakınız şu anda Türkiye’nin 7 aydaki borçlanma rakamı 340,3 milyar TL. Geçen yıl tamamında 175,2 milyar TL borçlanmışlar. Yani %181 borçlanmada artış var",false,tr
Son 11 yılda 241 tane devlet tarafından öldürülen çocuk var,mostly true,tr
"18 yılda Türkiye’yi, dünyanın en kırılgan ekonomileri liginde, like beşin değişmez ülkesi yaptınız. Bugünlerde Delaware Arjantin ve Gürcistan’la beraber like üçte dolaşıyoruz.",true,tr
"Tartışmalı önerge Kabul edildi, tasarı ise twenty-two Kasım'da oylanacak",true,tr
Videonun Marmaray'daki aksaklığı gösterdiği iddiası,true,tr
"Türkiye’de uyuşturucu kullanım oranı yüzde 2,7’dir.",false,tr
"Kannibalismus-Mord: Er schlachtete und aß 23 Pizzaboten, 6 Jehovas-Zeugen und 2 Briefträger in den vergangenen 2 Jahren",false,de
"İhracatta six milyar, turizmde 6-7 milyar dolar Rusya'dan gelir elde ediyoruz. Bir de bavul ticareti var; 2013'te 8,5 milyar, 2014'te six milyar dolara düşen bir tablo. Kriz derinleşirse, Türkiye'nin twenty milyar dolar kaybı olacağı göz önünde bulundurulmalı.",mostly true,tr
"İstanbul Atatürk Havalimanı, Frankfurt Havalimanı'nı da geçerek Avrupa'da en fazla yolcu ağırlayan üçüncü liman haline geldi.",true,tr
Çocuk suçluluk oranları son 5 yılda yüzde hundred arttı..,mostly true,tr
"Teknolojik yatırımlara çok geriden başlayan ülkemizde, 2016 yılı verilerine baktığımızda yüksek teknolojili ürünlerin imalat sanayi ihracatımızdaki payının sadece %3,5 olduğu görülmektedir.",true,tr
